# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,
Installs,Type,Price,Content Rating,Genres
"5,000+",Free,0,Everyone,Health & Fitness
"500,000+",Free,0,Teen,Comics
"50,000+",Free,0,Everyone,Entertainment
10+,Free,0,Everyone,Simulation
"1,000+",Free,0,Everyone,News & Magazines
"5,000+",Free,0,Everyone,Finance
"10,000+",Free,0,Everyone,Entertainment
,,,,
"1,000+",Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Productivity
"1,000+",Free,0,Everyone,Books & Reference
"1,000+",Free,0,Everyone,Productivity
"10,000+",Free,0,Everyone,Books & Reference
500+,Free,0,Everyone,Simulation
500+,Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Maps & Navigation
"1,000+",Free,0,Everyone,Productivity
"100,000+",Free,0,Everyone,Sports
"50,000+",Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Education
"50,000+",Free,0,Everyone,Communication
"10,000+",Free,0,Everyone,Entertainment
500+,Free,0,Everyone,Social
"10,000+",Free,0,Everyone,Communication
"500,000+",Free,0,Teen,Books & Reference
"100,000+",Free,0,Everyone,Sports
"5,000+",Free,0,Everyone,Finance
100+,Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Education
"5,000+",Free,0,Everyone,Business
"500,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Tools
500+,Free,0,Everyone,Education
,,,,
100+,Free,0,Everyone,Lifestyle
10+,Free,0,Everyone,Communication
500+,Free,0,Everyone,Communication
100+,Free,0,Everyone,News & Magazines
"100,000+",Free,0,Everyone,Finance
"100,000+",Free,0,Everyone,Trivia
"10,000,000+",Free,0,Everyone,Photography
"500,000+",Free,0,Everyone,Lifestyle
"100,000+",Free,0,Teen,Simulation
"100,000,000+",Free,0,Everyone,Photography
100+,Free,0,Teen,Social
"1,000+",Paid,$1.99 ,Everyone,Health & Fitness
"50,000+",Free,0,Teen,Personalization
"100,000+",Free,0,Teen,Entertainment
"10,000,000+",Free,0,Everyone,Casual
"100,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Teen,Personalization
"10,000+",Free,0,Everyone,Photography
"5,000,000+",Free,0,Everyone,Weather
"100,000+",Free,0,Teen,Entertainment
"1,000,000+",Free,0,Everyone,Casual
"1,000+",Free,0,Everyone,Entertainment
"50,000,000+",Free,0,Everyone,Sports
"50,000,000+",Free,0,Everyone,Maps & Navigation
"100,000+",Free,0,Everyone,Sports
"50,000,000+",Free,0,Teen,Casual
"5,000,000+",Free,0,Everyone,Photography
"5,000+",Free,0,Everyone,Comics
"5,000+",Free,0,Teen,Entertainment
"100,000+",Free,0,Everyone,Personalization
"10,000,000+",Free,0,Teen,Casual
"10,000+",Free,0,Teen,Entertainment
"50,000,000+",Free,0,Teen,Action
"100,000+",Free,0,Teen,Social
"10,000,000+",Free,0,Teen,Simulation
"10,000,000+",Free,0,Everyone,Social
"1,000,000+",Free,0,Everyone,Arcade
"5,000,000+",Free,0,Everyone,Tools
"1,000,000+",Free,0,Everyone 10+,Action;Action & Adventure
"10,000,000+",Free,0,Teen,Adventure
,,,,
"10,000,000+",Free,0,Everyone 10+,Entertainment;Music & Video
"10,000,000+",Free,0,Everyone 10+,Action
"1,000+",Paid,$0.99 ,Everyone 10+,Arcade
"10,000+",Free,0,Everyone,Board
"10,000+",Free,0,Teen,Entertainment
"10,000+",Free,0,Everyone,Communication
"50,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Video Players & Editors
"50,000+",Free,0,Everyone,Puzzle
"100,000+",Free,0,Teen,Entertainment
"5,000,000+",Free,0,Teen,Entertainment
"10,000,000+",Free,0,Teen,Action
"10,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Health & Fitness
"100,000+",Free,0,Everyone,Tools
"50,000+",Free,0,Everyone,Entertainment
"1,000+",Paid,$0.99 ,Teen,Casual
"5,000,000+",Free,0,Everyone,Casual
"100,000+",Free,0,Mature 17+,Action
"1,000,000+",Free,0,Mature 17+,Health & Fitness
"500,000+",Free,0,Mature 17+,Action
"1,000+",Free,0,Mature 17+,Entertainment
"1,000+",Free,0,Teen,Entertainment
"1,000+",Free,0,Teen,Puzzle
"1,000+",Free,0,Teen,Entertainment
"100,000+",Free,0,Mature 17+,Entertainment
"5,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Mature 17+,Action
"1,000+",Free,0,Everyone,Business
"5,000+",Paid,$0.99 ,Everyone,Tools
"10,000+",Free,0,Teen,Entertainment
50+,Free,0,Everyone,Lifestyle
10+,Free,0,Everyone,Lifestyle
50+,Free,0,Everyone,Entertainment
"50,000+",Paid,$1.99 ,Everyone,Photography
,,,,
100+,Free,0,Everyone,Business
"100,000+",Free,0,Everyone,Entertainment
"1,000,000+",Free,0,Teen,Word
"100,000+",Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Tools
500+,Free,0,Everyone,Auto & Vehicles
"1,000+",Free,0,Everyone,Social
"10,000+",Free,0,Everyone,Medical
500+,Paid,$5.99 ,Everyone,Medical
"100,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Photography
100+,Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Tools
5+,Free,0,Everyone,Photography
"1,000+",Free,0,Everyone,News & Magazines
"5,000+",Paid,$2.99 ,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Entertainment
"10,000,000+",Free,0,Everyone,Photography
"1,000+",Free,0,Mature 17+,Social
"1,000+",Free,0,Everyone,Productivity
500+,Free,0,Everyone,Social
"1,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Entertainment
"5,000+",Free,0,Everyone,Video Players & Editors
100+,Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Entertainment
10+,Free,0,Everyone,Auto & Vehicles
100+,Free,0,Everyone,Photography
100+,Free,0,Everyone,Video Players & Editors
10+,Free,0,Teen,Food & Drink
100+,Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Maps & Navigation
10+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Social
"1,000+",Free,0,Everyone,Social
"100,000+",Free,0,Everyone,Auto & Vehicles
"50,000+",Free,0,Everyone,Video Players & Editors
100+,Free,0,Everyone,Sports
500+,Free,0,Everyone,Video Players & Editors
500+,Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Books & Reference
"1,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Teen,Action
500+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Travel & Local
500+,Free,0,Everyone,Sports
100+,Free,0,Everyone,Travel & Local
"1,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Business
10+,Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Travel & Local
100+,Free,0,Everyone,News & Magazines
"1,000,000+",Free,0,Teen,Action
"5,000,000+",Free,0,Everyone,Photography
10+,Paid,$1.49 ,Everyone,Travel & Local
"100,000+",Paid,$9.99 ,Teen,Role Playing
"50,000+",Paid,$4.99 ,Teen,Action
"1,000+",Free,0,Everyone,Shopping
10+,Free,0,Everyone,Health & Fitness
"10,000,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Everyone,Finance
100+,Free,0,Everyone,News & Magazines
"5,000,000+",Free,0,Teen,Action
"1,000+",Free,0,Teen,Video Players & Editors
"10,000+",Free,0,Everyone,Tools
10+,Free,0,Everyone,Entertainment
"500,000+",Free,0,Teen,Photography
50+,Free,0,Everyone,News & Magazines
"1,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Everyone,Medical
"5,000,000+",Free,0,Everyone,Lifestyle
"100,000+",Free,0,Everyone,Video Players & Editors
"10,000+",Free,0,Everyone,Tools
"10,000+",Paid,$7.99 ,Everyone,Board
10+,Free,0,Everyone,Food & Drink
"100,000+",Free,0,Everyone,Business
100+,Paid,$3.99 ,Everyone,Education
"100,000+",Paid,$4.99 ,Everyone 10+,Adventure;Action & Adventure
"100,000,000+",Free,0,Teen,Personalization
"100,000+",Free,0,Everyone,Health & Fitness
"50,000+",Paid,$9.99 ,Teen,Role Playing
"10,000,000+",Free,0,Everyone,Board
"50,000+",Free,0,Everyone,Education
50+,Free,0,Everyone,News & Magazines
"100,000+",Free,0,Everyone,Shopping
"1,000,000+",Free,0,Everyone,Photography
"500,000+",Free,0,Everyone,Medical
"10,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Everyone,Productivity
"5,000,000+",Free,0,Everyone,Action
"10,000+",Free,0,Teen,Board
"100,000+",Free,0,Everyone,Shopping
"100,000+",Paid,$2.49 ,Everyone,Tools
500+,Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Medical
"1,000,000+",Free,0,Everyone,Shopping
"10,000+",Free,0,Everyone,Health & Fitness
"1,000+",Free,0,Everyone,Beauty
"1,000+",Free,0,Everyone,Sports
"10,000+",Free,0,Everyone,Books & Reference
10+,Free,0,Everyone,Sports
500+,Free,0,Everyone,Auto & Vehicles
"1,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Photography
10+,Free,0,Mature 17+,Entertainment
10+,Free,0,Everyone,Finance
"1,000+",Free,0,Everyone,Travel & Local
10+,Free,0,Everyone,Education
100+,Free,0,Everyone,Travel & Local
500+,Free,0,Everyone,Finance
"1,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Social
10+,Free,0,Everyone,Lifestyle
1+,Free,0,Everyone,Health & Fitness
,,,,
"1,000+",Free,0,Everyone,Photography
"1,000+",Free,0,Everyone,Education
10+,Free,0,Everyone,Lifestyle
"5,000+",Free,0,Everyone,Books & Reference
"10,000+",Free,0,Everyone,Auto & Vehicles
"5,000+",Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Communication
"50,000+",Free,0,Everyone,Health & Fitness
"50,000+",Free,0,Everyone,Health & Fitness
100+,Free,0,Everyone,Travel & Local
"1,000,000+",Free,0,Everyone,Shopping
"50,000+",Paid,$4.99 ,Teen,Role Playing
"1,000+",Free,0,Everyone,Health & Fitness
"10,000+",Free,0,Everyone,Finance
500+,Free,0,Everyone,Travel & Local
"5,000+",Free,0,Everyone,Business
1+,Free,0,Teen,Social
10+,Free,0,Everyone,Action
50+,Free,0,Everyone,Education
100+,Free,0,Everyone,Food & Drink
500+,Free,0,Everyone,Food & Drink
"100,000+",Free,0,Everyone,Finance
"500,000+",Free,0,Mature 17+,Social
"100,000+",Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Finance
"1,000+",Free,0,Everyone,News & Magazines
"5,000+",Free,0,Everyone,Business
"10,000+",Free,0,Everyone,Lifestyle
"100,000,000+",Free,0,Teen,Entertainment
"1,000+",Free,0,Everyone,Business
"10,000+",Free,0,Mature 17+,Dating
100+,Free,0,Everyone,Business
,,,,
"10,000+",Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Finance
"10,000+",Free,0,Everyone,Business
1+,Paid,$0.99 ,Everyone,Arcade
"1,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Education
"10,000+",Free,0,Everyone,Finance
"10,000,000+",Free,0,Mature 17+,Social
"5,000+",Free,0,Everyone,Business
"5,000+",Free,0,Everyone,Education
"1,000,000+",Free,0,Everyone,Sports
"1,000,000+",Free,0,Mature 17+,Social
"10,000,000+",Free,0,Mature 17+,Dating
50+,Free,0,Everyone,Arcade
"10,000,000+",Free,0,Mature 17+,Dating
"10,000,000+",Free,0,Mature 17+,Lifestyle
"10,000,000+",Free,0,Everyone,Books & Reference
10+,Free,0,Everyone,Productivity
,,,,
"50,000,000+",Free,0,Mature 17+,Social
"10,000,000+",Free,0,Everyone 10+,Education
"10,000,000+",Free,0,Everyone,Education
"10,000,000+",Free,0,Everyone 10+,Books & Reference
"50,000,000+",Free,0,Everyone,Communication
"5,000,000+",Free,0,Everyone,Books & Reference
"5,000,000+",Free,0,Everyone,Tools
"10,000,000+",Free,0,Everyone,Racing
"1,000,000+",Free,0,Teen,Board
"10,000,000+",Free,0,Mature 17+,Dating
"10,000,000+",Free,0,Everyone,Casual
"5,000,000+",Free,0,Everyone,Finance
"5,000,000+",Free,0,Everyone,Education
"100,000+",Free,0,Everyone,Shopping
"500,000+",Free,0,Everyone,Shopping
"10,000+",Free,0,Everyone,Shopping
"10,000+",Free,0,Teen,Casino
"50,000+",Free,0,Everyone,Casual
500+,Paid,$4.49 ,Everyone,Card
"10,000+",Free,0,Everyone,Card
100+,Free,0,Everyone,Entertainment
500+,Free,0,Everyone,Health & Fitness
"1,000+",Free,0,Everyone,Casual
"5,000+",Free,0,Everyone,Card
,,,,
100+,Free,0,Everyone,Beauty
"1,000+",Free,0,Everyone,Card
100+,Free,0,Everyone,Casino
"10,000+",Free,0,Everyone,Simulation
"500,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Teen,Casino
"5,000,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Entertainment
"50,000+",Free,0,Teen,Casino
"10,000,000+",Free,0,Everyone,Video Players & Editors
10+,Free,0,Teen,Communication
500+,Free,0,Teen,Casino
100+,Free,0,Mature 17+,Education
"1,000,000+",Free,0,Everyone,Personalization
500+,Free,0,Everyone,Shopping
100+,Free,0,Everyone,Social
"100,000+",Free,0,Mature 17+,Video Players & Editors
500+,Free,0,Teen,Card
10+,Free,0,Everyone,Lifestyle
5+,Free,0,Teen,Entertainment
"10,000,000+",Free,0,Everyone,Simulation
10+,Free,0,Everyone,Business
"10,000,000+",Free,0,Teen,Casino
100+,Paid,$14.00 ,Teen,Casino
10+,Free,0,Everyone,Business
"1,000,000+",Free,0,Teen,Casino
"1,000,000+",Free,0,Everyone,Entertainment
5+,Free,0,Everyone,Business
100+,Paid,$2.99 ,Everyone,Educational
"100,000+",Free,0,Teen,Entertainment
"10,000+",Free,0,Everyone,Sports
"100,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Teen,Casino
,,,,
"500,000+",Free,0,Teen,Casino
"100,000+",Free,0,Everyone,Photography
"100,000+",Free,0,Teen,Casino
"5,000,000+",Free,0,Everyone,Lifestyle
"5,000,000+",Free,0,Everyone,Lifestyle
"1,000+",Free,0,Teen,Communication
"100,000+",Free,0,Everyone,Food & Drink
"5,000+",Free,0,Everyone,Lifestyle
"5,000+",Free,0,Everyone,News & Magazines
,,,,
"5,000+",Free,0,Everyone,Lifestyle
50+,Free,0,Everyone,Lifestyle
100+,Free,0,Everyone,Entertainment
50+,Free,0,Everyone,Business
50+,Paid,$4.85 ,Everyone,Personalization
100+,Free,0,Everyone,Tools
"100,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Photography
"10,000+",Free,0,Mature 17+,Personalization
500+,Free,0,Teen,Food & Drink
100+,Free,0,Everyone,Tools
"100,000,000+",Free,0,Mature 17+,Social
"100,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Education
10+,Free,0,Everyone,Productivity
"10,000+",Free,0,Teen,Social
"1,000+",Free,0,Everyone,Health & Fitness
,,,,
"1,000+",Free,0,Everyone,Lifestyle
"1,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Video Players & Editors
"5,000+",Free,0,Everyone,Entertainment
"10,000+",Free,0,Everyone,Casual
"50,000+",Free,0,Everyone,Casual
"10,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Entertainment
5+,Paid,$0.99 ,Everyone,Business
"10,000+",Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Business
"5,000+",Free,0,Everyone,Education
100+,Free,0,Everyone,Finance
100+,Free,0,Everyone,Events
"10,000+",Free,0,Everyone,Education
"1,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Everyone,Entertainment
50+,Free,0,Everyone,Finance
5+,Free,0,Everyone,Communication
"500,000+",Free,0,Everyone,Lifestyle
"10,000+",Free,0,Teen,Casual
"10,000+",Free,0,Mature 17+,Adventure
"100,000+",Free,0,Mature 17+,Simulation
"10,000+",Free,0,Teen,Entertainment
"10,000+",Free,0,Mature 17+,Simulation
"100,000+",Free,0,Mature 17+,Simulation
"1,000,000+",Free,0,Teen,Comics
"1,000,000+",Free,0,Teen,Comics
"5,000+",Free,0,Teen,Adventure
"10,000+",Free,0,Everyone,Maps & Navigation
"100,000+",Free,0,Mature 17+,Comics
"100,000+",Free,0,Teen,Role Playing
10+,Paid,$14.99 ,Teen,Casual
"100,000+",Free,0,Teen,Comics
"50,000+",Free,0,Teen,Adventure
"10,000+",Free,0,Teen,Adventure
"100,000+",Free,0,Mature 17+,Simulation
"100,000+",Free,0,Mature 17+,Simulation
"1,000+",Free,0,Everyone,Tools
"10,000+",Free,0,Everyone,Comics
"1,000+",Free,0,Teen,Casual
100+,Free,0,Everyone,Shopping
"10,000+",Free,0,Everyone,Photography
"500,000+",Free,0,Adults only 18+,Comics
100+,Paid,$3.99 ,Everyone,Photography
"50,000+",Free,0,Teen,Simulation
"5,000+",Free,0,Everyone,Travel & Local
,,,,
100+,Paid,$3.99 ,Everyone,Tools
10+,Free,0,Everyone,Business
"10,000+",Free,0,Teen,Entertainment
500+,Paid,$2.00 ,Everyone,Personalization
100+,Free,0,Everyone,Photography
"1,000+",Free,0,Everyone,Weather
100+,Free,0,Everyone,Medical
100+,Free,0,Everyone,Finance
5+,Free,0,Everyone,Health & Fitness
"10,000+",Free,0,Everyone,Personalization
"1,000+",Free,0,Everyone,Finance
"10,000+",Paid,$1.99 ,Everyone,Action
"1,000+",Free,0,Everyone,Maps & Navigation
100+,Free,0,Everyone,Arcade
50+,Free,0,Everyone,Communication
10+,Free,0,Everyone,Arcade
10+,Free,0,Everyone,Finance
500+,Paid,$3.99 ,Everyone,Tools
"10,000+",Free,0,Everyone,Personalization
"100,000+",Free,0,Teen,Card
"100,000,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Food & Drink
"50,000+",Free,0,Everyone,Lifestyle
"1,000,000+",Free,0,Everyone,Sports
"50,000+",Free,0,Everyone,Finance
"100,000+",Free,0,Everyone,Tools
100+,Free,0,Everyone,Business
100+,Free,0,Everyone,Puzzle
"1,000+",Paid,$2.99 ,Everyone,Sports
"10,000+",Free,0,Everyone,Finance
500+,Paid,$3.99 ,Everyone,Tools
100+,Free,0,Teen,Social
"10,000+",Free,0,Everyone,Communication
"10,000+",Free,0,Everyone,Books & Reference
"50,000+",Free,0,Everyone,Sports
100+,Free,0,Everyone,Books & Reference
"100,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Books & Reference
"1,000+",Free,0,Everyone,Education
100+,Free,0,Everyone,Auto & Vehicles
"1,000+",Free,0,Everyone,Tools
10+,Free,0,Teen,Social
"10,000+",Free,0,Everyone,Health & Fitness
"100,000+",Free,0,Everyone,Shopping
5+,Free,0,Everyone,Shopping
500+,Free,0,Everyone,Finance
100+,Free,0,Everyone,Medical
"100,000+",Free,0,Everyone,Sports
"1,000+",Free,0,Everyone,Health & Fitness
500+,Free,0,Everyone,Shopping
1+,Free,0,Everyone,Food & Drink
500+,Free,0,Everyone,Finance
10+,Free,0,Everyone,Productivity
500+,Free,0,Everyone,Sports
10+,Free,0,Everyone,Entertainment
100+,Free,0,Everyone,Health & Fitness
"1,000,000+",Free,0,Everyone,Communication
"1,000,000+",Free,0,Everyone,Parenting
"1,000+",Free,0,Everyone,Educational
50+,Free,0,Everyone,Productivity
"10,000+",Free,0,Everyone,Sports
100+,Free,0,Everyone,Medical
"1,000+",Paid,$0.99 ,Everyone,Sports
100+,Free,0,Everyone,Books & Reference
10+,Free,0,Everyone,Productivity
10+,Free,0,Everyone,Tools
500+,Free,0,Everyone,Word
"1,000+",Paid,$0.99 ,Everyone,Sports
"10,000,000+",Free,0,Teen,Books & Reference
"500,000+",Free,0,Everyone,Finance
"5,000+",Free,0,Everyone,Entertainment
"100,000+",Free,0,Everyone,Shopping
"500,000+",Free,0,Everyone,Books & Reference
100+,Free,0,Everyone,Lifestyle
,,,,
"100,000+",Free,0,Everyone,Business
,,,,
100+,Free,0,Everyone,Beauty
,,,,
10+,Paid,$0.99 ,Everyone,Tools
"500,000+",Free,0,Everyone,Books & Reference
,,,,
"10,000+",Free,0,Everyone,Finance
,,,,
100+,Free,0,Everyone,Sports
,,,,
,,,,
"5,000+",Free,0,Everyone,Books & Reference
,,,,
100+,Free,0,Teen,Business
10+,Free,0,Everyone,Productivity
,,,,
"50,000+",Free,0,Everyone,News & Magazines
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
"1,000+",Free,0,Everyone,Communication
"1,000+",Free,0,Everyone,Productivity
50+,Free,0,Everyone,Business
,,,,
"50,000+",Free,0,Everyone,Education
,,,,
"5,000+",Paid,$6.99 ,Teen,Adventure
,,,,
,,,,
,,,,
"1,000+",Paid,$6.99 ,Everyone,Adventure
,,,,
,,,,
,,,,
"1,000+",Free,0,Everyone,Tools
"1,000+",Free,0,Everyone,Lifestyle
50+,Free,0,Everyone,Productivity
10+,Free,0,Everyone,Productivity
"100,000,000+",Free,0,Mature 17+,Social
"100,000+",Paid,$2.99 ,Everyone,Card
"1,000,000+",Free,0,Everyone,Card
"1,000+",Paid,$2.99 ,Everyone,Education;Pretend Play
"10,000+",Free,0,Everyone,Casual
"50,000,000+",Free,0,Everyone 10+,Strategy
"50,000,000+",Free,0,Everyone,Arcade
"1,000+",Paid,$2.49 ,Everyone,Education;Pretend Play
"100,000,000+",Free,0,Everyone,Arcade
100+,Paid,$1.99 ,Teen,Card
"10,000+",Free,0,Everyone,Finance
500+,Free,0,Teen,Casual
"100,000+",Free,0,Teen,Casino
10+,Paid,$46.99 ,Everyone,Entertainment
"1,000+",Paid,$0.99 ,Everyone,Education;Brain Games
"5,000,000+",Free,0,Everyone,Action
"10,000,000+",Free,0,Teen,Entertainment
"10,000+",Free,0,Teen,Card
"1,000,000+",Free,0,Teen,Casino
"1,000+",Paid,$2.49 ,Everyone,Education;Pretend Play
"1,000,000+",Free,0,Teen,Social
100+,Paid,$0.99 ,Everyone,Libraries & Demo
"1,000,000+",Free,0,Teen,Social
"1,000+",Free,0,Everyone,Lifestyle
"1,000+",Paid,$2.99 ,Everyone,Education;Pretend Play
"10,000,000+",Free,0,Everyone,Arcade
"5,000,000+",Free,0,Teen,Role Playing
"10,000,000+",Free,0,Everyone 10+,Action
"10,000+",Free,0,Teen,Casino
"5,000,000+",Free,0,Everyone,Puzzle;Brain Games
"5,000+",Free,0,Teen,Events
"10,000,000+",Free,0,Everyone,Photography
"50,000,000+",Free,0,Everyone,Casual
"50,000,000+",Free,0,Teen,Action
"1,000,000+",Free,0,Everyone,Arcade;Action & Adventure
"10,000+",Free,0,Everyone,Travel & Local
"10,000+",Free,0,Everyone,Health & Fitness
"10,000+",Free,0,Everyone,Business
,,,,
"5,000,000+",Free,0,Everyone,Medical
"1,000,000+",Free,0,Everyone,Lifestyle
"500,000+",Free,0,Everyone,Medical
"1,000+",Free,0,Everyone,Medical
"1,000+",Free,0,Everyone,Medical
"1,000,000+",Free,0,Everyone,Medical
"100,000+",Free,0,Everyone,Medical
"10,000,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Medical
"10,000+",Free,0,Everyone,Medical
"1,000+",Paid,$0.99 ,Everyone,Medical
50+,Paid,$5.99 ,Everyone,Health & Fitness
"10,000+",Free,0,Everyone,Medical
"5,000+",Free,0,Everyone,Medical
"10,000+",Free,0,Everyone,Medical
,,,,
"1,000+",Free,0,Everyone,Books & Reference
,,,,
,,,,
100+,Free,0,Everyone,Lifestyle
50+,Free,0,Everyone,Health & Fitness
100+,Free,0,Everyone,Business
"1,000+",Free,0,Everyone,Casual
"500,000+",Free,0,Everyone,Medical
"5,000+",Free,0,Everyone,Simulation
"1,000+",Free,0,Everyone,Medical
"1,000+",Free,0,Everyone,Medical
"1,000+",Free,0,Everyone,Medical
10+,Free,0,Everyone,Shopping
"1,000+",Free,0,Everyone,Medical
"100,000+",Free,0,Everyone,Medical
"50,000+",Free,0,Everyone,Entertainment
"1,000+",Free,0,Everyone,Health & Fitness
"1,000+",Paid,$5.49 ,Everyone,Medical
"1,000+",Free,0,Everyone,Health & Fitness
"1,000+",Free,0,Everyone 10+,Lifestyle
"10,000+",Free,0,Everyone,Medical
50+,Free,0,Everyone,Medical
100+,Free,0,Everyone,Tools
1+,Paid,$109.99 ,Everyone,Events
"500,000+",Free,0,Everyone,Health & Fitness
"10,000+",Free,0,Everyone,Medical
"1,000,000+",Free,0,Everyone,Photography
"1,000,000+",Free,0,Everyone,Tools
"5,000+",Free,0,Everyone,Trivia
"1,000,000+",Free,0,Everyone 10+,Books & Reference
100+,Free,0,Everyone,Tools
