# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,,,,,,,,,
App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Drugs Dz - Algeria,MEDICAL,4.4,187,Varies with device,"10,000+",Free,0,Everyone,Medical,29-Jul-17,0.0.7,Varies with device
amm dz,FINANCE,NaN,0,14M,1+,Paid,$5.99 ,Everyone,Finance,8-Jul-18,1,4.2 and up
IRIS : Customer Service - DZ Algeria,TRAVEL_AND_LOCAL,4.7,57,7.0M,"1,000+",Free,0,Everyone,Travel & Local,10-Mar-18,2018-03,4.0 and up
,,,,,,,,,,,,
Dz kayas,FINANCE,NaN,0,14M,1+,Paid,$28.99 ,Everyone,Finance,12-Jul-18,1,4.2 and up
Météo Algérie DZ,WEATHER,4.1,1238,4.7M,"100,000+",Free,0,Everyone,Weather,17-Dec-14,1.1.6,2.3 and up
DZ Popup Video Player,VIDEO_PLAYERS,4.5,83,4.5M,"5,000+",Free,0,Everyone,Video Players & Editors,16-May-18,4.6,4.1 and up
DZ PROMOS - Promotions & Sale Alerts in Algeria,SHOPPING,4.1,331,10M,"50,000+",Free,0,Everyone,Shopping,10-Aug-17,2.51,4.0.3 and up
JNews DZ - Algerian Newspapers,NEWS_AND_MAGAZINES,4,146,3.0M,"10,000+",Free,0,Everyone,News & Magazines,16-Jul-16,2.4,2.3 and up
DZ-JOKER,GAME,NaN,6,18M,100+,Free,0,Everyone,Arcade,4-May-17,1,2.3 and up
Super ball DZ,GAME,NaN,24,32M,"1,000+",Free,0,Teen,Action,21-Sep-17,1.0.4,4.1 and up
,,,,,,,,,,,,
Files To SD Card Pro,TOOLS,4.2,994,2.8M,"100,000+",Free,0,Everyone,Tools,18-May-18,6.0.0,5.0 and up
News Dz,SOCIAL,NaN,3,9.9M,10+,Free,0,Everyone,Social,19-Jul-17,1,4.0 and up
My Ooredoo Algeria,TOOLS,4.2,3606,17M,"100,000+",Free,0,Everyone,Tools,24-Jun-18,1.22.1,4.4 and up
Currency Exchange DZ,FINANCE,NaN,4,2.5M,"1,000+",Free,0,Everyone,Finance,10-Nov-16,1,2.3 and up
PHARMAGUIDE (DZ),HEALTH_AND_FITNESS,4.1,131,3.4M,"5,000+",Free,0,Everyone,Health & Fitness,1-Apr-16,1.06,1.6 and up
لعبة تقدر تربح DZ,FAMILY,4.2,238,6.8M,"10,000+",Free,0,Everyone,Education,18-Nov-16,6.0.0.0,4.1 and up
,,,,,,,,,,,,
chat dz,COMMUNICATION,5,8,29M,100+,Free,0,Teen,Communication,14-Mar-18,1,4.1 and up
Devise Dz,FINANCE,4,26,3.6M,"1,000+",Free,0,Everyone,Finance,29-May-17,1.0.0,4.0 and up
BAC DZ Questionnaire,FAMILY,4,38,Varies with device,"5,000+",Free,0,Everyone,Education,25-May-18,Varies with device,Varies with device
Ludo Dz,GAME,4.5,17,28M,500+,Free,0,Everyone,Board,27-Aug-17,1,4.1 and up
ONEC DZ,FAMILY,NaN,40,3.1M,"1,000+",Free,0,Everyone,Education,13-Jun-18,4,4.0.3 and up
Agent HQ for The Division,FAMILY,4.1,1060,2.5M,"100,000+",Free,0,Everyone,Entertainment,17-Feb-18,0.35,4.0.3 and up
DZ Urgences,FAMILY,NaN,16,1.6M,500+,Free,0,Everyone,Education,21-Dec-16,2,4.0 and up
infirmiers,MEDICAL,4.7,125,23M,"10,000+",Free,0,Everyone,Medical,7-Jun-18,12,4.0.3 and up
DZ sim,TOOLS,4.4,417,15M,"10,000+",Free,0,Everyone,Tools,26-Apr-18,3,4.2 and up
Tuberculose Dz,MEDICAL,4.9,26,6.1M,"1,000+",Free,0,Everyone,Medical,6-Nov-16,1.0.7,4.1 and up
DZ Fly Algérie Horaire Vols,TRAVEL_AND_LOCAL,3.6,114,10M,"10,000+",Free,0,Everyone,Travel & Local,31-Oct-16,2,4.0 and up
3G to 4G Converter - Simulator,TOOLS,4.2,268,2.4M,"10,000+",Free,0,Everyone,Tools,21-Feb-18,3.0.0,4.1 and up
dekoreko-dz,SHOPPING,NaN,16,4.6M,500+,Free,0,Everyone,Shopping,3-Mar-18,1.0.0,4.0.3 and up
ChangeDA - Cours du DZD sur le marché parallèle,FINANCE,4.4,188,3.3M,"10,000+",Free,0,Everyone,Finance,28-Jul-18,2.5,4.2 and up
dz press,NEWS_AND_MAGAZINES,NaN,30,10M,"1,000+",Free,0,Everyone,News & Magazines,30-Jul-15,1.8,4.0 and up
Tunisian Dinar: Exchange rate,FINANCE,4.5,625,3.8M,"10,000+",Free,0,Everyone,Finance,30-Mar-18,2.1,4.0 and up
love sms good morning,COMMUNICATION,4.2,10,3.1M,"5,000+",Free,0,Everyone,Communication,28-Apr-16,1,2.3 and up
Dz Camera,TOOLS,NaN,1,33M,10+,Free,0,Everyone,Tools,19-Nov-17,1,4.3 and up
quran-DZ,SOCIAL,NaN,0,6.2M,10+,Free,0,Teen,Social,13-Jun-18,1.1,4.2 and up
DZ Blagues,FAMILY,4.2,580,2.1M,"10,000+",Free,0,Everyone,Entertainment,19-Dec-12,1.3,2.1 and up
DZ Register,PRODUCTIVITY,NaN,0,18M,1+,Free,0,Everyone,Productivity,31-Jul-18,1.0.6,4.1 and up
EA SPORTS UFC®,SPORTS,4.5,2371338,37M,"50,000,000+",Free,0,Teen,Sports,24-Jul-17,1.9.3097721,2.3.3 and up
NBA LIVE Mobile Basketball,SPORTS,4.4,1690802,58M,"50,000,000+",Free,0,Everyone,Sports,21-May-18,2.3.1,4.0 and up
Need for Speed™ No Limits,GAME,4.4,3344300,22M,"50,000,000+",Free,0,Everyone 10+,Racing,24-Jul-18,2.12.1,4.1 and up
Real Racing 3,FAMILY,4.5,354454,71M,"10,000,000+",Free,0,Everyone,Racing;Action & Adventure,2-Jul-18,6.4.0,4.1 and up
Madden NFL Football,FAMILY,4.5,1455952,Varies with device,"10,000,000+",Free,0,Everyone,Sports;Action & Adventure,15-May-18,4.3.6,4.0 and up
EA SPORTS™ FIFA 18 Companion,SPORTS,3.9,282727,63M,"10,000,000+",Free,0,Everyone,Sports,7-Dec-17,18.0.5.172734,4.4 and up
The Simpsons™: Tapped Out,FAMILY,4.3,636995,49M,"10,000,000+",Free,0,Teen,Casual,31-Jul-18,4.34.0,4.0.3 and up
Plants vs. Zombies™ 2,FAMILY,4.4,567632,15M,"10,000,000+",Free,0,Everyone 10+,Casual,12-Jun-18,6.8.1,4.1 and up
Command & Conquer: Rivals,FAMILY,NaN,0,Varies with device,0,NaN,0,Everyone 10+,Strategy,28-Jun-18,Varies with device,Varies with device
Star Wars™: Galaxy of Heroes,FAMILY,4.5,1461698,67M,"10,000,000+",Free,0,Everyone 10+,Role Playing,21-May-18,0.12.334385,4.1 and up
Dungeon Keeper,FAMILY,4,69574,45M,"500,000+",Free,0,Everyone 10+,Strategy,24-May-18,1.8.91,4.1 and up
Lost Journey (Dreamsky),GAME,4.5,32344,29M,"1,000,000+",Paid,$0.99 ,Everyone,Adventure,21-Oct-16,1.3.12,3.0 and up
TETRIS,FAMILY,4,199808,57M,"10,000,000+",Free,0,Everyone,Puzzle,14-Jun-18,3.0.10,3.0 and up
Bejeweled Classic,FAMILY,4.4,203101,Varies with device,"5,000,000+",Free,0,Everyone,Casual,31-May-18,Varies with device,4.1 and up
NBA JAM by EA SPORTS™,FAMILY,4.3,56444,43M,"500,000+",Paid,$4.99 ,Everyone,Sports;Action & Adventure,8-Feb-17,04.00.40,2.3 and up
EA Plus,TRAVEL_AND_LOCAL,2.5,12,12M,"1,000+",Free,0,Everyone,Travel & Local,3-Nov-17,1.4,4.0.3 and up
TETRIS Blitz,FAMILY,4.4,201631,96M,"5,000,000+",Free,0,Everyone,Puzzle,1-Jun-18,4.4.4,4.1 and up
POGO Games,FAMILY,3.8,32600,26M,"1,000,000+",Free,0,Everyone,Casual,22-Feb-17,1.4.10,4.1 and up
SW Battlefront Companion,FAMILY,4.4,93870,79M,"1,000,000+",Free,0,Everyone,Strategy,3-Feb-16,1.0.6,4.0 and up
Bejeweled Blitz,FAMILY,4.2,222664,98M,"10,000,000+",Free,0,Everyone,Puzzle,1-Aug-18,2.6.0.125,4.0.3 and up
Peggle Blast,GAME,4.1,166251,19M,"5,000,000+",Free,0,Everyone,Card,11-Dec-17,2.16.0,4.0.3 and up
Heroes of Dragon Age,GAME,4.2,70389,28M,"1,000,000+",Free,0,Teen,Action,9-May-18,5.3.1,2.3.3 and up
SCRABBLE,GAME,3.9,172281,50M,"5,000,000+",Free,0,Everyone,Word,1-Aug-18,5.27.0.729,4.1 and up
Asphalt Xtreme: Rally Racing,GAME,4.5,567984,39M,"10,000,000+",Free,0,Everyone,Racing,16-Jul-18,1.7.3b,4.0.3 and up
FIFA 16 Soccer,SPORTS,4.1,820577,30M,"10,000,000+",Free,0,Everyone,Sports,25-Jan-17,3.3.118003,4.4 and up
League of Stickman 2018- Ninja Arena PVP(Dreamsky),GAME,4.4,32496,99M,"1,000,000+",Paid,$0.99 ,Teen,Action,3-Jul-18,5.3.3,2.3 and up
Modern Combat 5: eSports FPS,GAME,4.3,2903386,58M,"100,000,000+",Free,0,Mature 17+,Action,24-Jul-18,3.2.1c,4.0 and up
Bejeweled Stars: Free Match 3,FAMILY,4.5,85484,Varies with device,"1,000,000+",Free,0,Everyone,Puzzle;Brain Games,2-Aug-18,2.17.1,4.1 and up
Mass Effect: Andromeda APEX HQ,GAME,3.4,4490,92M,"100,000+",Free,0,Everyone 10+,Action,21-Sep-17,1.18.1,4.1 and up
Mirror’s Edge™ Companion,GAME,3.4,1995,43M,"100,000+",Free,0,Everyone,Action,28-Jun-16,1.2.2,4.4 and up
Stickman Legends: Shadow Wars,GAME,4.4,38419,100M,"1,000,000+",Paid,$0.99 ,Everyone 10+,Action,3-Aug-18,2.3.24,4.1 and up
MLB Perfect Inning 2018,SPORTS,4.2,42767,72M,"1,000,000+",Free,0,Everyone,Sports,26-Jul-18,2.0.5,4.3 and up
Gear.Club - True Racing,GAME,4.4,140658,37M,"1,000,000+",Free,0,Everyone,Racing,1-Aug-18,1.21.2,4.3 and up
Plants vs. Zombies™ Watch Face,FAMILY,3.5,33178,3.1M,"1,000,000+",Free,0,Everyone,Casual,2-Feb-15,1.0.5,4.3 and up
Real Football,SPORTS,4.1,585564,33M,"10,000,000+",Free,0,Everyone,Sports,1-Jun-18,1.5.0,4.0.3 and up
Typical EA Game,FAMILY,4.6,33,3.3M,100+,Free,0,Everyone,Casual,18-Nov-17,1,4.0 and up
EB Mobile,FAMILY,1.7,1172,5.6M,"10,000+",Free,0,Everyone,Education,9-Oct-17,1.1.2,4.1 and up
EB Events,TRAVEL_AND_LOCAL,3.3,97,16M,"10,000+",Free,0,Everyone,Travel & Local,27-Jan-16,1.6,4.0 and up
i am EB,PHOTOGRAPHY,5,1,5.4M,10+,Free,0,Teen,Photography,1-Feb-17,1,4.1 and up
EB-Link,BUSINESS,4.8,6,11M,100+,Free,0,Everyone,Business,7-Jun-18,1.2.7,4.2 and up
Debra Care Conference,BUSINESS,NaN,0,30M,50+,Free,0,Everyone,Business,15-Jun-18,5.29.02,5.0 and up
Exchange Bank - EB Mobile,FINANCE,4.6,8,31M,"1,000+",Free,0,Everyone,Finance,2-May-18,18.1.79,5.0 and up
TANGEDCO Mobile App (Official),BUSINESS,3.3,2915,3.3M,"500,000+",Free,0,Everyone,Business,3-Nov-17,1.0.2,4.4 and up
EB-TV,SPORTS,NaN,6,30M,"1,000+",Free,0,Everyone,Sports,25-May-18,2.2.1,4.4 and up
Free E B Garamond Cool Font,PERSONALIZATION,4.2,410,6.1M,"100,000+",Free,0,Everyone,Personalization,20-Apr-18,33,4.0.3 and up
EB Kit,BUSINESS,NaN,4,5.2M,100+,Free,0,Everyone,Business,15-May-18,1.2,4.1 and up
Epson iProjection,PRODUCTIVITY,3.5,3930,18M,"1,000,000+",Free,0,Everyone,Productivity,22-Mar-18,3.0.0,4.0 and up
TN e Sevai TN EB Bill Patta Citta EC Birth All Hub,SOCIAL,3.7,23,16M,"5,000+",Free,0,Everyone,Social,26-Apr-18,1,4.1 and up
EB Scanner,PRODUCTIVITY,5,9,25M,50+,Free,0,Everyone,Productivity,11-Feb-18,1.7.8,4.0.3 and up
TNEB Bill Online Payment (Tamil),SOCIAL,NaN,7,2.3M,"5,000+",Free,0,Teen,Social,13-Jul-18,2,4.0.3 and up
EB Demo for Android,FAMILY,NaN,0,13M,10+,Free,0,Teen,Entertainment,17-May-17,1,4.1 and up
eBay Kleinanzeigen for Germany,SHOPPING,4.6,318142,Varies with device,"10,000,000+",Free,0,Teen,Shopping,3-Aug-18,Varies with device,Varies with device
Mental Hospital:EB 2 Lite,GAME,4.1,5341,8.8M,"100,000+",Free,0,Teen,Action,30-Apr-14,1,4.0 and up
EB Annual Meetings,BOOKS_AND_REFERENCE,3.5,11,15M,"1,000+",Free,0,Everyone,Books & Reference,13-Apr-18,9.4.7.6,4.0 and up
UP EB Bill Payment & Details,SOCIAL,5,3,2.4M,50+,Free,0,Teen,Social,11-Jul-18,2,4.0 and up
EB-Banking (ersetzt),FINANCE,NaN,24,70M,"1,000+",Free,0,Everyone,Finance,18-Apr-18,17.25.11,4.1 and up
Tamilnadu EB Online Payment,FINANCE,3.7,155,3.9M,"100,000+",Free,0,Everyone,Finance,30-Jul-18,1.0.0,4.0.3 and up
Online Kerala EB Bill Pay,FINANCE,4,37,3.9M,"5,000+",Free,0,Everyone,Finance,16-Nov-17,1.0.0,4.0.3 and up
EB Remote Deposit,BUSINESS,NaN,0,9.0M,10+,Free,0,Everyone,Business,10-May-18,5.1,4.1 and up
EB-Chat – For my Events,EVENTS,NaN,2,21M,10+,Free,0,Teen,Events,16-Nov-17,1.4,3.0 and up
বাংলাflix,FAMILY,4.2,1111,7.3M,"100,000+",Free,0,Everyone,Entertainment,5-Jun-18,3.6.1,4.1 and up
EB Experience,LIFESTYLE,NaN,0,1.8M,1+,Free,0,Everyone,Lifestyle,19-Oct-17,1,4.0.3 and up
TNEB Quick Pay Easy,FINANCE,4.5,28,1.4M,"10,000+",Free,0,Teen,Finance,29-Jan-18,1,3.0 and up
,,,,,,,,,,,,
TNEB Bill Checker / TNEB Bill Status,FINANCE,2.5,2,5.0M,"1,000+",Free,0,Everyone,Finance,3-Mar-18,2,4.0.3 and up
Skin Disease,BEAUTY,4,1,2.2M,100+,Free,0,Everyone,Beauty,30-Aug-17,1,2.2 and up
,,,,,,,,,,,,
Bihar Land Records - RoR and EB Quick Pay,TOOLS,4,8,2.2M,"1,000+",Free,0,Everyone,Tools,7-Aug-18,1.0.1,5.0 and up
TNEB Reading,TOOLS,4.1,28,2.5M,"10,000+",Free,0,Everyone,Tools,19-Oct-17,1.3,4.1 and up
Eb & flow Yoga Studio,HEALTH_AND_FITNESS,NaN,0,7.3M,10+,Free,0,Everyone,Health & Fitness,9-Jul-18,4.2.2,4.1 and up
Audiowalk EB,TRAVEL_AND_LOCAL,NaN,0,90M,10+,Free,0,Everyone,Travel & Local,30-Jun-18,1.0.1,4.2 and up
RPG ブレイジング ソウルズ アクセレイト,FAMILY,3.4,159,3.1M,"1,000+",Paid,$10.99 ,Teen,Role Playing,26-Apr-18,2.12,2.3 and up
,,,,,,,,,,,,
Punjab Online - Land Records • EB Bill Pay • RC/DL,TOOLS,3.4,16,4.0M,"5,000+",Free,0,Everyone,Tools,7-Aug-18,1,5.0 and up
"energyly (TNEB,BESCOM,MH,DL..)",TOOLS,3.9,627,4.1M,"10,000+",Free,0,Everyone,Tools,21-Feb-17,6,4.0 and up
Paraglider Dashboard,SPORTS,4.6,549,2.8M,"50,000+",Free,0,Everyone,Sports,3-Mar-18,2.1.4,4.0 and up
Goodbox - Mega App,COMMUNICATION,4.3,3429,Varies with device,"100,000+",Free,0,Everyone,Communication,8-Mar-18,1.10.279.2,4.2 and up
Exército Brasileiro,PRODUCTIVITY,4.7,1730,16M,"100,000+",Free,0,Everyone,Productivity,1-Feb-18,1.5,4.1 and up
EB Cash Collections,BUSINESS,5,1,4.3M,5+,Free,0,Everyone,Business,31-Jul-18,1.1,4.4 and up
TN Electricity (TNEB),LIFESTYLE,3.9,73,3.8M,"10,000+",Free,0,Everyone,Lifestyle,21-Dec-16,8,2.3 and up
,,,,,,,,,,,,
"Call Blocker - Blacklist, SMS Blocker",COMMUNICATION,4.2,30350,3.7M,"1,000,000+",Free,0,Everyone,Communication,16-Jan-18,10.0.0,4.1 and up
英漢字典 EC Dictionary,FAMILY,4.3,55408,Varies with device,"1,000,000+",Free,0,Everyone,Education,8-Jan-18,Varies with device,Varies with device
EC - AP & Telangana,BOOKS_AND_REFERENCE,3.5,10,3.0M,"5,000+",Free,0,Everyone,Books & Reference,10-Nov-17,1,4.0.3 and up
TN EC Online New,SOCIAL,NaN,7,2.3M,"1,000+",Free,0,Teen,Social,21-Jul-18,2.1,4.0 and up
"TN Patta, Chitta, EC",TOOLS,4.1,633,3.8M,"100,000+",Free,0,Everyone,Tools,21-Oct-16,6.7,2.3 and up
TN Patta Chitta EC Info,TOOLS,4.2,1611,2.7M,"100,000+",Free,0,Everyone,Tools,6-Aug-18,5,4.4 and up
EC music dictionary,TOOLS,4.4,20,2.2M,500+,Paid,$1.99 ,Everyone,Tools,29-Dec-14,2.1,3.0 and up
EC Security,LIFESTYLE,4.5,13,28M,"1,000+",Free,0,Everyone,Lifestyle,9-May-17,1.17.0.0,2.3.3 and up
TN Patta Citta & EC,BOOKS_AND_REFERENCE,3.8,48,1.5M,"10,000+",Free,0,Everyone,Books & Reference,27-Mar-18,1,3.0 and up
EC - Encumbrance Search - telangana state,BUSINESS,3.4,45,5.5M,"10,000+",Free,0,Everyone,Business,18-Jun-17,1,2.3 and up
Ec Solutions Mobile,BUSINESS,NaN,0,4.0M,10+,Free,0,Everyone,Business,20-Nov-16,1.02,4.1 and up
,,,,,,,,,,,,
"My Handbook : EE, EC, EI, E&T, EEE, EECS",FAMILY,4.5,3776,7.7M,"100,000+",Free,0,Everyone,Education,24-Jul-17,8.07.021,4.0 and up
ec-Work,PRODUCTIVITY,NaN,3,26M,100+,Free,0,Everyone,Productivity,9-Jul-18,1.12,5.0 and up
ec.tv,LIFESTYLE,NaN,0,8.6M,50+,Free,0,Everyone,Lifestyle,11-Nov-16,1,4.1 and up
EC-HRV test,SPORTS,3,9,4.3M,"1,000+",Free,0,Everyone,Sports,26-Jul-18,3.9.13,4.4 and up
EC MANAGER,VIDEO_PLAYERS,NaN,2,17M,100+,Free,0,Everyone,Video Players & Editors,13-Jun-18,8.3.13.6,4.1 and up
Barry EC,TOOLS,4.1,14,3.8M,"1,000+",Free,0,Everyone,Tools,18-Dec-17,1.278.0037,2.3.3 and up
New Holland Agriculture T5 EC,PRODUCTIVITY,4.6,12,15M,"1,000+",Free,0,Everyone,Productivity,24-Feb-17,1.2,4.0.3 and up
tv-ec,FAMILY,NaN,1,3.4M,50+,Free,0,Everyone,Entertainment,7-Apr-18,8.1,4.0.3 and up
EC Taximeter,PRODUCTIVITY,3.9,162,5.0M,"10,000+",Free,0,Everyone,Productivity,14-May-18,3.0.21,4.0 and up
Walk Freely (Ec Shlire),TOOLS,4.7,62,2.3M,"1,000+",Free,0,Everyone,Tools,13-Nov-17,1.1.3,4.1 and up
EC Apps List,TOOLS,4.5,2,1.6M,100+,Free,0,Everyone,Tools,12-Feb-15,1.3,4.0 and up
AP Stamps and Registration,BOOKS_AND_REFERENCE,3.4,82,2.7M,"10,000+",Free,0,Everyone,Books & Reference,27-Mar-18,2,3.0 and up
EC Calgary,FAMILY,5,6,8.1M,100+,Free,0,Teen,Education,26-Jun-18,3.8.0,4.1 and up
Victoria EC,TOOLS,5,5,3.8M,500+,Free,0,Everyone,Tools,30-Mar-18,1.283.0037,2.3.3 and up
EC SPORTS,SPORTS,5,1,6.3M,10+,Free,0,Everyone,Sports,26-May-15,4.1.1,2.3.3 and up
ECナビ×シュフー,LIFESTYLE,4,576,7.4M,"50,000+",Free,0,Everyone,Lifestyle,7-Jun-18,1.0.2,4.0 and up
EC Designer 2.0,TOOLS,NaN,0,12M,50+,Free,0,Everyone,Tools,9-Jul-18,0.0.44,4.0 and up
Arrayanes EC,LIFESTYLE,NaN,2,7.9M,100+,Free,0,Everyone,Lifestyle,27-Jun-18,3.5,4.4 and up
EC Reps,BUSINESS,4,1,5.4M,100+,Free,0,Everyone,Business,15-Mar-17,1.1,4.0 and up
EC QR,PRODUCTIVITY,NaN,0,4.0M,10+,Free,0,Everyone,Productivity,24-Jul-18,1.0.2,4.1 and up
EC Tax,FINANCE,4.9,8,3.1M,500+,Free,0,Everyone,Finance,9-Feb-18,1.2,4.0.3 and up
EC Fairgrounds,FAMILY,5,3,5.5M,500+,Free,0,Everyone,Entertainment,13-Jul-18,erie1.3.23.42-release,4.4 and up
CompactiMa EC pH Calibration,BOOKS_AND_REFERENCE,NaN,0,8.4M,100+,Free,0,Everyone,Books & Reference,22-Dec-16,1.1.2,4.1 and up
Kiamichi EC,TOOLS,4.6,7,3.9M,"1,000+",Free,0,Everyone,Tools,23-Feb-18,1.283.0037,2.3.3 and up
,,,,,,,,,,,,
TN Patta /Chitta /EC New,SOCIAL,4.8,5,3.0M,100+,Free,0,Teen,Social,20-Jul-18,1,4.0 and up
HOLSTON EC,TOOLS,4.1,7,4.2M,"1,000+",Free,0,Everyone,Tools,23-Jan-18,1.278.0037,2.3.3 and up
FILL EC,BUSINESS,4.1,13,3.8M,100+,Free,0,Everyone,Business,23-Apr-18,1,4.0.3 and up
Marítimo EC,TOOLS,NaN,1,5.3M,10+,Free,0,Everyone,Tools,14-Feb-18,1.9.8,4.0 and up
EC-Contractors,HOUSE_AND_HOME,NaN,0,6.0M,1+,Free,0,Everyone,House & Home,25-Apr-18,14.01,4.0.3 and up
GATE Syllabus for EC 2018 & Notifications,FAMILY,4.7,23,4.3M,"1,000+",Free,0,Everyone,Education,28-Aug-17,1.3,4.4 and up
EC Sampler,PRODUCTIVITY,NaN,0,30M,1+,Free,0,Everyone,Productivity,31-Jul-18,1.4,4.0.3 and up
EC Mover,GAME,5,5,4.6M,10+,Free,0,Everyone,Racing,1-Aug-18,1.11,4.0.3 and up
SCS eC,PRODUCTIVITY,4.4,7,17M,100+,Free,0,Everyone,Productivity,21-Oct-16,1.0.1,4.1 and up
My EF,FAMILY,3.3,4114,14M,"100,000+",Free,0,Everyone,Education,10-Jul-18,3.29,4.2 and up
EF Mentor: Words,FAMILY,4,403,39M,"50,000+",Free,0,Teen,Education,30-Jul-18,1.7.0.00115,4.1 and up
EF Smart English for Phone,FAMILY,3.5,208,13M,"10,000+",Free,0,Everyone,Education,29-Jun-18,1.2.1,4.4 and up
My EF Center,FAMILY,2.8,89,35M,"10,000+",Free,0,Everyone,Education,23-Jul-18,1.10.0,4.4 and up
EF Mentor: Sounds,FAMILY,NaN,19,6.9M,"5,000+",Free,0,Everyone,Education,16-Aug-17,1.0.1.00613,4.1 and up
EF English Live Business,FAMILY,3.6,496,14M,"100,000+",Free,0,Everyone,Education,4-May-18,2.0.1,4.4 and up
EF Classroom,FAMILY,3.2,190,23M,"50,000+",Free,0,Everyone,Education,23-Jul-18,3.0.0.2927,5.0 and up
EF English Live for phone,FAMILY,3.6,2210,15M,"100,000+",Free,0,Everyone,Education,24-Jul-18,3.1.0,5.0 and up
EF Smart English,FAMILY,3.7,150,11M,"5,000+",Free,0,Everyone,Education,11-Jun-18,1.6.0,4.4 and up
EF English Live Business Tablet,FAMILY,3.3,279,14M,"10,000+",Free,0,Everyone,Education,25-Dec-17,1.6.6,4.4 and up
EF English Live for tablets,FAMILY,3.1,1242,14M,"50,000+",Free,0,Everyone,Education,24-Apr-18,1.7.0,4.4 and up
EF Parеnts,FAMILY,4.1,435,17M,"50,000+",Free,0,Everyone,Education,21-Jun-18,3.1.0,4.1 and up
EF Teacher,FAMILY,3.1,16,17M,"1,000+",Free,0,Everyone,Education,19-Apr-18,1.6,4.1 and up
English Bite,FAMILY,3.5,268,9.8M,"10,000+",Free,0,Everyone,Education,25-Jan-16,1.3.0,4.0 and up
EF/VR – VR Tours of EF Schools,FAMILY,3.6,17,15M,"1,000+",Free,0,Teen,Education,15-Sep-15,1.0.05,4.0 and up
EF Events,EVENTS,5,7,4.4M,100+,Free,0,Teen,Events,5-Oct-17,Varies with device,Varies with device
EF Go Ahead Tour Companion,TRAVEL_AND_LOCAL,2.3,23,43M,"1,000+",Free,0,Everyone,Travel & Local,18-Jun-18,3.0.7,4.4 and up
EF Summits,TRAVEL_AND_LOCAL,NaN,0,19M,100+,Free,0,Everyone,Travel & Local,20-May-18,1.1.3,4.4 and up
EF Sidekick,VIDEO_PLAYERS,3.1,36,Varies with device,"5,000+",Free,0,Everyone,Video Players & Editors,20-Mar-17,Varies with device,Varies with device
EF-myHR,FINANCE,2.9,26,36M,"1,000+",Free,0,Everyone,Finance,21-Feb-18,1.0.38,4.0 and up
EF Spelling Bee,FAMILY,3,2,9.4M,500+,Free,0,Everyone,Education;Education,12-Oct-17,1.2.2,4.3 and up
Education First FCU Mobile,FINANCE,2.9,204,29M,"10,000+",Free,0,Everyone,Finance,9-May-18,18.1.79,5.0 and up
Travelmoji,FAMILY,3.9,13,10M,500+,Free,0,Everyone,Education,24-Jun-16,2,4.3 and up
EF Forms,BUSINESS,5,2,23M,50+,Free,0,Everyone,Business,24-Jul-18,1.29,4.4 and up
EFAmbassador,FAMILY,NaN,5,10M,100+,Free,0,Everyone,Education,10-Jul-18,1.2,5.0 and up
Agenda EF,FAMILY,3.4,79,33M,"5,000+",Free,0,Everyone,Education,27-May-15,1.03,3.0 and up
EF App,BUSINESS,5,8,20M,100+,Free,0,Everyone,Business,23-Jan-17,1.0.5,4.4 and up
EF Lens Simulator,PHOTOGRAPHY,NaN,2,33M,100+,Paid,$9.99 ,Everyone,Photography,27-Feb-17,2.8.3.1,2.2 and up
EF Coach,HEALTH_AND_FITNESS,4.8,17,14M,500+,Free,0,Everyone,Health & Fitness,12-Mar-18,1.1.1,4.4 and up
e-Docente EI/anos iniciais EF,FAMILY,NaN,2,2.3M,"1,000+",Free,0,Everyone,Education,22-May-18,1.0.0,4.1 and up
EF Universe: Endless Battle,FAMILY,4.2,5,54M,50+,Free,0,Teen,Role Playing,31-Jul-18,4541.25.51,4.1 and up
[EF]ShoutBox,COMMUNICATION,NaN,3,2.5M,100+,Free,0,Teen,Communication,7-Aug-18,Build 54,4.0.3 and up
EF Catalogues · Kataloge,BUSINESS,NaN,15,4.3M,500+,Free,0,Everyone,Business,21-Sep-16,1.0.1 (1.5.1),4.0 and up
EF Staff,PRODUCTIVITY,NaN,0,11M,100+,Free,0,Everyone,Productivity,8-May-18,1.2,4.2 and up
EF Academy,HEALTH_AND_FITNESS,5,4,15M,50+,Free,0,Everyone,Health & Fitness,23-Mar-18,7.7.3,4.1 and up
EF First,FAMILY,NaN,0,1.6M,1+,Free,0,Everyone,Entertainment,9-Feb-18,1,4.0.3 and up
Financial Calculator Pro EF,FINANCE,4.3,634,2.0M,"50,000+",Free,0,Everyone,Finance,4-Oct-13,2.1.0.9,2.1 and up
Carrier Landings Pro,FAMILY,4.6,5969,31M,"10,000+",Paid,$12.99 ,Everyone,Simulation,29-Jun-18,4.2.4,4.1 and up
EF Calculator,PRODUCTIVITY,4.7,19,Varies with device,"1,000+",Free,0,Everyone,Productivity,20-Sep-17,1.6.1,Varies with device
EF Utilities,TOOLS,NaN,0,3.6M,5+,Free,0,Everyone,Tools,7-Jun-18,1.1.0,4.3 and up
EF Financial Control Free,FINANCE,4.4,58,3.7M,"10,000+",Free,0,Everyone,Finance,6-May-18,1.9.0,4.0.3 and up
