# Data is copyright of Lavanya Gupta @ https://www.kaggle.com/lava18/google-play-store-apps,,,,,,,,,,,,
App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Hill Climb Racing 2,GAME,4.6,2750410,Varies with device,"100,000,000+",Free,0,Everyone,Racing,2-Aug-18,1.17.2,4.2 and up
Flow Free,GAME,4.3,1295606,11M,"100,000,000+",Free,0,Everyone,Puzzle,11-Apr-18,4,4.1 and up
Knife Hit,GAME,4.5,461137,60M,"10,000,000+",Free,0,Everyone,Arcade,22-May-18,1.7.2,4.0.3 and up
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",Free,0,Everyone,Simulation,5-Mar-18,2.10.2,4.0.3 and up
Farm Fruit Pop: Party Time,GAME,4.4,9305,14M,"1,000,000+",Free,0,Everyone,Casual,2-Aug-18,1.9.2,4.0.3 and up
ROBLOX,GAME,4.5,4448791,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,31-Jul-18,2.347.225742,4.1 and up
Helix Jump,GAME,4.2,1498648,33M,"100,000,000+",Free,0,Everyone,Action,9-Apr-18,1.0.6,4.1 and up
Subway Surfers,GAME,4.5,27724094,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,12-Jul-18,1.90.0,4.1 and up
Candy Crush Saga,GAME,4.4,22428456,74M,"500,000,000+",Free,0,Everyone,Casual,5-Jul-18,1.129.0.2,4.1 and up
Toon Blast,GAME,4.7,1351089,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,30-Jul-18,3196,4.1 and up
Love Balls,GAME,4.2,360630,40M,"50,000,000+",Free,0,Everyone,Puzzle,31-Jul-18,1.2.7,4.1 and up
Granny,GAME,4.5,1137267,59M,"50,000,000+",Free,0,Teen,Arcade,29-May-18,1.4.0.1,4.0 and up
8 Ball Pool,GAME,4.5,14200344,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7672495,Varies with device,"100,000,000+",Free,0,Mature 17+,Action,2-Aug-18,Varies with device,Varies with device
slither.io,GAME,4.4,5234810,Varies with device,"100,000,000+",Free,0,Everyone,Action,14-Nov-17,Varies with device,2.3 and up
Hungry Shark Evolution,GAME,4.5,6074334,100M,"100,000,000+",Free,0,Teen,Arcade,25-Jul-18,6.0.0,4.1 and up
Temple Run 2,GAME,4.3,8118937,62M,"500,000,000+",Free,0,Everyone,Action,5-Jul-18,1.49.1,4.0 and up
Kick the Buddy,GAME,4.3,1000417,Varies with device,"50,000,000+",Free,0,Teen,Action,5-Jul-18,Varies with device,4.4 and up
Magic Tiles 3,GAME,4.5,592282,Varies with device,"50,000,000+",Free,0,Everyone,Music,3-Aug-18,5.13.007,4.1 and up
Bowmasters,GAME,4.7,1535084,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up
Piano Tiles 2™,GAME,4.7,8118880,Varies with device,"100,000,000+",Free,0,Everyone,Arcade,3-Aug-18,3.1.0.226,4.1 and up
Pokémon GO,GAME,4.1,10424925,85M,"100,000,000+",Free,0,Everyone,Adventure,23-Jul-18,0.111.3,4.4 and up
Wordscapes,GAME,4.8,230727,87M,"10,000,000+",Free,0,Everyone,Word,2-Aug-18,1.0.47,4.1 and up
Paint Hit,GAME,4.4,37023,33M,"10,000,000+",Free,0,Everyone,Casual,6-Jul-18,5.2,5.0 and up
Snake VS Block,GAME,4.2,422244,32M,"50,000,000+",Free,0,Teen,Arcade,23-Apr-18,1.24,4.1 and up
Rolly Vortex,GAME,4.4,98123,40M,"10,000,000+",Free,0,Teen,Arcade,25-May-18,1.7.0,4.1 and up
Woody Puzzle,GAME,4.7,21262,29M,"1,000,000+",Free,0,Everyone,Puzzle,3-Aug-18,1.0.9,4.4 and up
Stack Jump,GAME,4.3,118253,40M,"10,000,000+",Free,0,Teen,Arcade,3-May-18,1.4.6,4.1 and up
Color by Number – New Coloring Book,GAME,4.7,141529,24M,"5,000,000+",Free,0,Everyone 10+,Board,1-Aug-18,2.0.6,4.1 and up
The Cube,GAME,4.2,70226,38M,"5,000,000+",Free,0,Everyone,Arcade,25-Jul-18,1.2.9,4.1 and up
Extreme Car Driving Simulator,GAME,4.3,2251012,52M,"100,000,000+",Free,0,Everyone,Racing,3-May-18,4.17.2,4.0 and up
Bricks n Balls,GAME,4.4,30253,Varies with device,"1,000,000+",Free,0,Everyone,Casual,5-Aug-18,1.0.1.049,4.1 and up
The Fish Master!,GAME,4.1,15763,54M,"1,000,000+",Free,0,Everyone,Arcade,17-Jul-18,1.6,4.1 and up
Color Road,GAME,4.1,84911,71M,"10,000,000+",Free,0,Everyone,Arcade,19-Jul-18,2.5.0,4.1 and up
Draw In,GAME,4.2,46416,73M,"10,000,000+",Free,0,Everyone,Arcade,23-Jul-18,1.0.8,4.1 and up
Block Craft 3D: Building Simulator Games For Free,GAME,4.5,946926,57M,"50,000,000+",Free,0,Everyone,Simulation,5-Mar-18,2.10.2,4.0.3 and up
PLANK!,GAME,4.7,7196,38M,"500,000+",Free,0,Everyone,Arcade,17-Jul-18,1.0.2,4.3 and up
Looper!,GAME,4.6,48256,62M,"1,000,000+",Free,0,Everyone,Puzzle,20-Jul-18,1.2.0,4.1 and up
Trivia Crack,GAME,4.5,6427773,95M,"100,000,000+",Free,0,Everyone,Trivia,3-Aug-18,2.79.0,4.1 and up
Will it Crush?,GAME,3.1,25825,16M,"5,000,000+",Free,0,Everyone,Simulation,22-May-18,1.3.3,4.4 and up
Tomb of the Mask,GAME,4.1,55380,39M,"5,000,000+",Free,0,Everyone,Action,24-Jul-18,1.2.1,5.0 and up
Baseball Boy!,GAME,3.4,148177,78M,"10,000,000+",Free,0,Everyone,Arcade,27-Jul-18,1.7.2,4.1 and up
PUBG MOBILE,GAME,4.4,3715656,36M,"50,000,000+",Free,0,Teen,Action,24-Jul-18,0.7.0,4.3 and up
Episode - Choose Your Story,GAME,4.3,1841061,Varies with device,"50,000,000+",Free,0,Teen,Simulation,31-Jul-18,Varies with device,Varies with device
Hello Stars,GAME,4.6,101686,31M,"10,000,000+",Free,0,Everyone,Puzzle,4-Aug-18,1.8.2,4.1 and up
Run Sausage Run!,GAME,4.4,275447,Varies with device,"10,000,000+",Free,0,Everyone 10+,Arcade,1-Aug-18,Varies with device,4.1 and up
Tank Stars,GAME,4.3,174755,98M,"10,000,000+",Free,0,Everyone 10+,Arcade,11-Jul-18,1.1.1,5.0 and up
Castle Clash: Heroes of the Empire US,GAME,4.6,4578476,24M,"50,000,000+",Free,0,Everyone 10+,Strategy,17-Jul-18,1.4.51,4.1 and up
Hole.io,GAME,4.2,145353,85M,"10,000,000+",Free,0,Teen,Arcade,24-Jul-18,1.3.1,4.1 and up
Helix Jump,GAME,4.2,1499373,33M,"100,000,000+",Free,0,Everyone,Action,9-Apr-18,1.0.6,4.1 and up
Mini Golf King - Multiplayer Game,GAME,4.5,531458,100M,"5,000,000+",Free,0,Everyone,Sports,20-Jul-18,3.04.1,4.0.3 and up
PUBG MOBILE,GAME,4.4,3714270,36M,"50,000,000+",Free,0,Teen,Action,24-Jul-18,0.7.0,4.3 and up
Flip the Gun - Simulator Game,GAME,4.2,195558,86M,"10,000,000+",Free,0,Everyone,Arcade,26-Jul-18,1.2,5.0 and up
Mad Skills BMX 2,GAME,4.5,29940,80M,"1,000,000+",Free,0,Everyone,Action,26-Jul-18,1.1.4,4.1 and up
Wordscapes,GAME,4.8,230727,87M,"10,000,000+",Free,0,Everyone,Word,2-Aug-18,1.0.47,4.1 and up
"MMX Hill Dash 2 – Offroad Truck, Car & Bike Racing",GAME,4.4,41975,79M,"1,000,000+",Free,0,Everyone,Racing,19-Jul-18,3.00.11034,5.0 and up
Word Link,GAME,4.6,216675,30M,"10,000,000+",Free,0,Everyone,Word,1-Aug-18,2.2.7,4.1 and up
Last Day on Earth: Survival,GAME,4.5,2311785,87M,"10,000,000+",Free,0,Teen,Action,1-Aug-18,1.9.3,4.1 and up
MARVEL Strike Force,GAME,4.3,165888,91M,"5,000,000+",Free,0,Teen,Role Playing,31-Jul-18,1.4.0,4.4 and up
Partymasters - Fun Idle Game,GAME,4.6,541144,63M,"10,000,000+",Free,0,Teen,Arcade,12-Jul-18,1.2.5,5.0 and up
Harry Potter: Hogwarts Mystery,GAME,4.4,1107310,Varies with device,"10,000,000+",Free,0,Teen,Adventure,1-Aug-18,1.8.2,4.4 and up
Offroad Outlaws,GAME,4.4,29168,Varies with device,"1,000,000+",Free,0,Everyone,Racing,29-May-18,2.0.1,4.1 and up
Grim Soul: Dark Fantasy Survival,GAME,4.5,189773,95M,"5,000,000+",Free,0,Teen,Role Playing,18-Jul-18,1.1.1,4.1 and up
DRAGON BALL LEGENDS,GAME,4.6,337752,48M,"5,000,000+",Free,0,Teen,Action,3-Aug-18,1.11.0,6.0 and up
Disney Heroes: Battle Mode,GAME,4.6,102107,Varies with device,"5,000,000+",Free,0,Everyone 10+,Strategy,31-Jul-18,1.2.2,Varies with device
Homescapes,GAME,4.6,3093358,Varies with device,"10,000,000+",Free,0,Everyone,Casual,13-Jul-18,1.8.0.900,4.0.3 and up
New YAHTZEE® With Buddies Dice Game,GAME,4.1,42079,93M,"5,000,000+",Free,0,Everyone,Board,5-Jul-18,5.6.5,4.1 and up
Word Crossy - A crossword game,GAME,4.5,240416,53M,"5,000,000+",Free,0,Everyone,Word,1-Aug-18,2.2.3,4.0.3 and up
MLB TAP SPORTS BASEBALL 2018,GAME,4.6,32506,82M,"1,000,000+",Free,0,Everyone,Sports,27-Jun-18,1.2.1,4.2 and up
Hero Hunters,GAME,4.4,70747,99M,"5,000,000+",Free,0,Teen,Action,31-Jul-18,1.7,4.4 and up
Cooking Madness - A Chef's Restaurant Games,GAME,4.7,358817,49M,"10,000,000+",Free,0,Everyone,Arcade,30-Jul-18,1.2.2,4.1 and up
Ice Crush 2018 - A new Puzzle Matching Adventure,GAME,4.6,15403,25M,"1,000,000+",Free,0,Everyone,Casual,2-Aug-18,1.8.1,4.1 and up
TerraGenesis - Space Colony,GAME,4.3,38957,Varies with device,"1,000,000+",Free,0,Everyone,Simulation,2-Aug-18,4.9.31,Varies with device
Merge Dragons!,GAME,4.5,214777,91M,"5,000,000+",Free,0,Everyone,Puzzle,30-Jul-18,3.6.0,4.1 and up
SHADOWGUN LEGENDS,GAME,4.6,100609,52M,"1,000,000+",Free,0,Teen,Action,16-Jul-18,0.5.4,6.0 and up
RULES OF SURVIVAL,GAME,4.2,1343866,56M,"10,000,000+",Free,0,Teen,Action,1-Aug-18,1.180271.184729,4.0 and up
Mafia City,GAME,4.5,168717,56M,"10,000,000+",Free,0,Mature 17+,Strategy,3-Aug-18,1.3.205,2.3 and up
"Cash, Inc. Money Clicker Game & Business Adventure",GAME,4.8,549720,85M,"10,000,000+",Free,0,Everyone,Simulation,19-Jul-18,2.1.1.4.0,4.4 and up
Dino War: Rise of Beasts,GAME,4.1,18996,81M,"1,000,000+",Free,0,Teen,Strategy,1-Aug-18,1.5.2,4.1 and up
Tokyo Ghoul: Dark War,GAME,4.3,25094,82M,"1,000,000+",Free,0,Teen,Role Playing,6-Jul-18,1.2.0,4.3 and up
Last Shelter: Survival,GAME,4.4,93033,98M,"5,000,000+",Free,0,Teen,Strategy,4-Aug-18,1.250.078,4.0.3 and up
Guns of Glory,GAME,4,120592,77M,"10,000,000+",Free,0,Everyone 10+,Strategy,31-Jul-18,2.0.2,4.0.3 and up
Lineage 2: Revolution,GAME,4.2,187972,99M,"5,000,000+",Free,0,Teen,Role Playing,11-Jul-18,1.05.20,4.4 and up
Final Fantasy XV: A New Empire,GAME,4,484981,Varies with device,"10,000,000+",Free,0,Everyone 10+,Strategy,15-Jun-18,3.30.4.83,4.1 and up
Girls' Frontline,GAME,4.2,2055,96M,"100,000+",Free,0,Teen,Strategy,18-May-18,2.0081_206,4.0.3 and up
Chapters: Interactive Stories,GAME,4.5,73539,96M,"1,000,000+",Free,0,Mature 17+,Role Playing,2-Aug-18,1.3.3,4.3 and up
Honkai Impact 3rd,GAME,4.7,59017,82M,"1,000,000+",Free,0,Teen,Action,3-Jul-18,2.2.1,4.3 and up
Master of Eternity(MOE),GAME,4.2,5829,70M,"100,000+",Free,0,Teen,Strategy,26-Jul-18,1.8.2,4.4 and up
The Game of Life,GAME,4.4,18621,63M,"100,000+",Paid,$2.99 ,Everyone,Board,4-Jul-18,2.1.2,4.4 and up
Clue,GAME,4.6,19922,35M,"100,000+",Paid,$1.99 ,Everyone 10+,Board,30-Jul-18,2.2.5,5.0 and up
The Room: Old Sins,GAME,4.9,21119,48M,"100,000+",Paid,$4.99 ,Everyone,Puzzle,18-Apr-18,1.0.1,4.4 and up
The Escapists,GAME,4.4,7412,84M,"100,000+",Paid,$4.99 ,Teen,Strategy,26-Apr-18,1.1.0,2.3 and up
Farming Simulator 18,GAME,4.5,18125,15M,"100,000+",Paid,$4.99 ,Everyone,Simulation;Education,9-Jul-18,Varies with device,4.4 and up
RollerCoaster Tycoon® Classic,GAME,4.6,10795,69M,"100,000+",Paid,$5.99 ,Everyone,Simulation,21-Dec-17,1.2.1.1712080,4.0.3 and up
Call of Duty:Black Ops Zombies,GAME,4.2,13004,46M,"100,000+",Paid,$6.99 ,Teen,Action,20-Dec-16,1.0.11,2.3.3 and up
Star Wars ™: DIRTY,GAME,4.5,38207,15M,"100,000+",Paid,$9.99 ,Teen,Role Playing,19-Oct-15,1.0.6,4.1 and up
Monument Valley 2,GAME,4.6,9394,33M,"100,000+",Paid,$4.99 ,Everyone,Puzzle,30-Nov-17,1.2.9,4.4 and up
DRAGON BALL LEGENDS,GAME,4.6,337913,48M,"5,000,000+",Free,0,Teen,Action,3-Aug-18,1.11.0,6.0 and up
ROBLOX,GAME,4.5,4449882,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,31-Jul-18,2.347.225742,4.1 and up
Candy Crush Saga,GAME,4.4,22429716,74M,"500,000,000+",Free,0,Everyone,Casual,5-Jul-18,1.129.0.2,4.1 and up
Angry Birds 2,GAME,4.6,3883589,57M,"100,000,000+",Free,0,Everyone,Casual,26-Jul-18,2.21.1,4.1 and up
8 Ball Pool,GAME,4.5,14200550,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up
Fallout Shelter,GAME,4.6,2719142,25M,"10,000,000+",Free,0,Teen,Simulation,11-Jun-18,1.13.12,4.1 and up
Harry Potter: Hogwarts Mystery,GAME,4.4,1107197,Varies with device,"10,000,000+",Free,0,Teen,Adventure,1-Aug-18,1.8.2,4.4 and up
PUBG MOBILE,GAME,4.4,3716278,36M,"50,000,000+",Free,0,Teen,Action,24-Jul-18,0.7.0,4.3 and up
The Sims™ FreePlay,GAME,4.3,931595,31M,"10,000,000+",Free,0,Teen,Simulation,16-Jul-18,5.39.1,4.0.3 and up
MARVEL Strike Force,GAME,4.3,165928,91M,"5,000,000+",Free,0,Teen,Role Playing,31-Jul-18,1.4.0,4.4 and up
Best Fiends - Free Puzzle Game,GAME,4.6,1480189,Varies with device,"10,000,000+",Free,0,Everyone,Casual,2-Aug-18,5.8.1,Varies with device
MARVEL Contest of Champions,GAME,4.3,2468063,92M,"50,000,000+",Free,0,Teen,Action,30-Jul-18,19.1.0,4.0.3 and up
Jurassic World™ Alive,GAME,4.3,309176,70M,"5,000,000+",Free,0,Everyone 10+,Simulation,2-Aug-18,1.3.15,4.4 and up
Choices: Stories You Play,GAME,4.6,807338,93M,"10,000,000+",Free,0,Teen,Simulation,30-Jul-18,2.3.5,4.0.3 and up
Solitaire TriPeaks,GAME,4.5,446434,52M,"10,000,000+",Free,0,Everyone,Card,1-Aug-18,4.6.2.46103,4.0.3 and up
Merge Dragons!,GAME,4.5,214819,91M,"5,000,000+",Free,0,Everyone,Puzzle,30-Jul-18,3.6.0,4.1 and up
The Walking Dead: Road to Survival,GAME,4.2,522466,37M,"10,000,000+",Free,0,Mature 17+,Role Playing,19-Jun-18,12.0.4.62276,4.0.3 and up
Hustle Castle: Fantasy Kingdom,GAME,4.7,584126,64M,"10,000,000+",Free,0,Everyone 10+,Role Playing,27-Jul-18,1.5.4,4.1 and up
Might & Magic: Elemental Guardians,GAME,4.3,32551,35M,"500,000+",Free,0,Mature 17+,Role Playing,12-Jul-18,1.93,4.4 and up
Game of Thrones: Conquest™,GAME,4,90218,97M,"1,000,000+",Free,0,Teen,Strategy,3-Aug-18,1.8.225278,6.0 and up
Love Nikki-Dress UP Queen,GAME,4.4,212524,93M,"5,000,000+",Free,0,Everyone,Role Playing,24-Jul-18,3.0.0,4.0.3 and up
Summoners War,GAME,4.3,2045554,28M,"50,000,000+",Free,0,Teen,Role Playing,30-Jul-18,4.0.1,4.0.3 and up
FINAL FANTASY BRAVE EXVIUS,GAME,4.6,745684,83M,"5,000,000+",Free,0,Teen,Role Playing,17-Jul-18,3.0.2,4.0.3 and up
Idle Heroes,GAME,4.7,416540,99M,"10,000,000+",Free,0,Everyone 10+,Role Playing,30-May-18,1.14.0,2.3 and up
Fate/Grand Order (English),GAME,4.4,16601,55M,"500,000+",Free,0,Teen,Role Playing,26-Jul-18,1.18.0,4.0 and up
Honkai Impact 3rd,GAME,4.7,59017,82M,"1,000,000+",Free,0,Teen,Action,3-Jul-18,2.2.1,4.3 and up
Lords Mobile: Battle of the Empires - Strategy RPG,GAME,4.4,3057481,14M,"50,000,000+",Free,0,Teen,Strategy,26-Jul-18,1.76,2.3 and up
War and Order,GAME,4.3,224514,81M,"5,000,000+",Free,0,Teen,Strategy,18-Jul-18,1.1.8,4.0.3 and up
Dungeon Hunter Champions: Epic Online Action RPG,GAME,4.2,26247,Varies with device,"1,000,000+",Free,0,Teen,Role Playing,26-Jul-18,1.1.40,4.0.3 and up
Candy Crush Saga,GAME,4.4,22430188,74M,"500,000,000+",Free,0,Everyone,Casual,5-Jul-18,1.129.0.2,4.1 and up
ROBLOX,GAME,4.5,4449910,67M,"100,000,000+",Free,0,Everyone 10+,Adventure;Action & Adventure,31-Jul-18,2.347.225742,4.1 and up
8 Ball Pool,GAME,4.5,14201891,52M,"100,000,000+",Free,0,Everyone,Sports,31-Jul-18,4.0.0,4.0.3 and up
Subway Surfers,GAME,4.5,27725352,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,12-Jul-18,1.90.0,4.1 and up
Candy Crush Soda Saga,GAME,4.4,6199095,67M,"100,000,000+",Free,0,Everyone,Casual,10-Jul-18,1.118.4,4.1 and up
Zombie Hunter King,GAME,4.3,10493,50M,"1,000,000+",Free,0,Mature 17+,Action,1-Aug-18,1.0.8,2.3 and up
Bubble Shooter,GAME,4.5,148945,46M,"10,000,000+",Free,0,Everyone,Casual,17-Jul-18,1.20.1,4.0.3 and up
Toon Blast,GAME,4.7,1351771,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,30-Jul-18,3196,4.1 and up
Toy Blast,GAME,4.7,1889582,Varies with device,"50,000,000+",Free,0,Everyone,Puzzle,23-Jul-18,5423,4.1 and up
Clash Royale,GAME,4.6,23136735,97M,"100,000,000+",Free,0,Everyone 10+,Strategy,27-Jun-18,2.3.2,4.1 and up
Clash of Clans,GAME,4.6,44893888,98M,"100,000,000+",Free,0,Everyone 10+,Strategy,15-Jul-18,10.322.16,4.1 and up
Farm Heroes Saga,GAME,4.4,7614415,70M,"100,000,000+",Free,0,Everyone,Casual,26-Jul-18,5.1.8,2.3 and up
Plants vs. Zombies FREE,GAME,4.4,4067651,69M,"100,000,000+",Free,0,Everyone 10+,Strategy,6-Jul-18,2.2.00,4.1 and up
Word Search,GAME,4.7,295576,3.9M,"10,000,000+",Free,0,Everyone,Word,6-Jun-18,1.1.3,3.0 and up
Block Puzzle,GAME,4.6,59907,7.8M,"5,000,000+",Free,0,Everyone,Puzzle,6-Mar-18,2.9,2.3 and up
Super Jim Jump - pixel 3d,GAME,4.5,10460,18M,"1,000,000+",Free,0,Everyone,Arcade,11-Jul-18,2.2.3181,4.0 and up
Pou,GAME,4.3,10486018,24M,"500,000,000+",Free,0,Everyone,Casual,25-May-18,1.4.77,4.0 and up
Temple Run 2,GAME,4.3,8119151,62M,"500,000,000+",Free,0,Everyone,Action,5-Jul-18,1.49.1,4.0 and up
Flow Free,GAME,4.3,1295625,11M,"100,000,000+",Free,0,Everyone,Puzzle,11-Apr-18,4,4.1 and up
Homescapes,GAME,4.6,3093932,Varies with device,"10,000,000+",Free,0,Everyone,Casual,13-Jul-18,1.8.0.900,4.0.3 and up
Wordscapes,GAME,4.8,230849,87M,"10,000,000+",Free,0,Everyone,Word,2-Aug-18,1.0.47,4.1 and up
My Talking Angela,GAME,4.5,9883367,99M,"100,000,000+",Free,0,Everyone,Casual,3-Jul-18,3.7.2.51,4.1 and up
slither.io,GAME,4.4,5235294,Varies with device,"100,000,000+",Free,0,Everyone,Action,14-Nov-17,Varies with device,2.3 and up
Cooking Fever,GAME,4.5,3198176,82M,"100,000,000+",Free,0,Everyone,Arcade,12-Jul-18,2.8.0,4.0.3 and up
Yes day,GAME,4.5,10055521,94M,"100,000,000+",Free,0,Everyone,Casual,28-Jun-18,1_39_93,4.0.3 and up
Gardenscapes,GAME,4.6,4129665,Varies with device,"50,000,000+",Free,0,Everyone,Casual,13-Jul-18,2.6.2,4.0.3 and up
Fishdom,GAME,4.6,2158580,Varies with device,"10,000,000+",Free,0,Everyone,Puzzle,19-Jul-18,2.21.5,4.0.3 and up
Galaxy Attack: Alien Shooter,GAME,4.6,506593,Varies with device,"10,000,000+",Free,0,Everyone,Arcade,1-Aug-18,5.66,4.1 and up
Score! Hero,GAME,4.6,5419676,96M,"100,000,000+",Free,0,Everyone,Sports,13-Jun-18,1.751,4.4 and up
Zombie Catchers,GAME,4.7,990723,75M,"10,000,000+",Free,0,Everyone,Action,24-May-18,1.0.27,4.1 and up
Magic Tiles 3,GAME,4.5,592504,Varies with device,"50,000,000+",Free,0,Everyone,Music,3-Aug-18,5.13.007,4.1 and up
Jewels Star: OZ adventure,GAME,4.5,21892,14M,"1,000,000+",Free,0,Everyone,Puzzle,29-Dec-17,1.3,4.0 and up
Granny,GAME,4.5,1138239,59M,"50,000,000+",Free,0,Teen,Arcade,29-May-18,1.4.0.1,4.0 and up
Dream League Soccer 2018,GAME,4.6,9883806,74M,"100,000,000+",Free,0,Everyone,Sports,16-Jul-18,5.064,4.4 and up
Sweet Fruit Candy,GAME,4.5,197540,29M,"10,000,000+",Free,0,Everyone,Puzzle,16-Jul-18,79,4.1 and up
Fruits Bomb,GAME,4.4,74695,17M,"10,000,000+",Free,0,Everyone,Casual,6-Jul-18,3.3.3179,4.0.3 and up
Angry Birds Classic,GAME,4.4,5566889,97M,"100,000,000+",Free,0,Everyone,Arcade,24-May-18,7.9.3,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698882,78M,"100,000,000+",Free,0,Everyone,Action,31-Jul-18,2.8.2.59,4.1 and up
Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up
My Talking Tom,GAME,4.5,14892469,Varies with device,"500,000,000+",Free,0,Everyone,Casual,19-Jul-18,4.8.0.132,4.1 and up
Hill Climb Racing,GAME,4.4,8923818,63M,"100,000,000+",Free,0,Everyone,Racing,2-Jul-18,1.37.2,4.2 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",Free,0,Mature 17+,Action,2-Aug-18,Varies with device,Varies with device
Pixel Art: Color by Number Game,GAME,4.7,1125438,25M,"10,000,000+",Free,0,Everyone,Puzzle,17-Jul-18,3.9.2,4.3 and up
Shoot Bubble - Fruit Splash,GAME,4.6,29445,29M,"5,000,000+",Free,0,Everyone,Casual,11-May-18,14,4.0.3 and up
Rider,GAME,4.5,655145,72M,"10,000,000+",Free,0,Teen,Arcade,17-Jul-17,1.2.1,4.0.3 and up
Zombie Tsunami,GAME,4.4,4921451,Varies with device,"100,000,000+",Free,0,Everyone 10+,Arcade,15-Jun-18,Varies with device,Varies with device
Garena Free Fire,GAME,4.5,5476569,53M,"100,000,000+",Free,0,Teen,Action,3-Aug-18,1.21.0,4.0.3 and up
Doodle Jump,GAME,4.3,1083571,Varies with device,"50,000,000+",Free,0,Everyone,Arcade,20-Jul-18,Varies with device,Varies with device
Subway Surfers,GAME,4.5,27725352,76M,"1,000,000,000+",Free,0,Everyone 10+,Arcade,12-Jul-18,1.90.0,4.1 and up
Helix Jump,GAME,4.2,1500999,33M,"100,000,000+",Free,0,Everyone,Action,9-Apr-18,1.0.6,4.1 and up
Crossy Road,GAME,4.5,4230886,60M,"100,000,000+",Free,0,Everyone,Action,1-Aug-18,3.1.0,5.0 and up
Temple Run 2,GAME,4.3,8119154,62M,"500,000,000+",Free,0,Everyone,Action,5-Jul-18,1.49.1,4.0 and up
slither.io,GAME,4.4,5235294,Varies with device,"100,000,000+",Free,0,Everyone,Action,14-Nov-17,Varies with device,2.3 and up
Bowmasters,GAME,4.7,1535973,Varies with device,"50,000,000+",Free,0,Teen,Action,23-Jul-18,2.12.5,4.1 and up
Talking Tom Gold Run,GAME,4.6,2698889,78M,"100,000,000+",Free,0,Everyone,Action,31-Jul-18,2.8.2.59,4.1 and up
Zombie Catchers,GAME,4.7,990663,75M,"10,000,000+",Free,0,Everyone,Action,24-May-18,1.0.27,4.1 and up
Sniper 3D Gun Shooter: Free Shooting Games - FPS,GAME,4.6,7674252,Varies with device,"100,000,000+",Free,0,Mature 17+,Action,2-Aug-18,Varies with device,Varies with device
Swamp Attack,GAME,4.4,2119218,70M,"50,000,000+",Free,0,Everyone 10+,Action,29-Jun-18,3.0.1,4.1 and up
Earn to Die 2,GAME,4.6,1327265,99M,"50,000,000+",Free,0,Teen,Racing,12-Apr-17,1.3,2.3.3 and up
Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,184210,99M,"10,000,000+",Free,0,Everyone,Action,30-Jul-18,1.0.6,4.4 and up
Kick the Buddy,GAME,4.3,1003269,Varies with device,"50,000,000+",Free,0,Teen,Action,5-Jul-18,Varies with device,4.4 and up
Hungry Shark World,GAME,4.5,1242855,27M,"50,000,000+",Free,0,Teen,Action,18-Jul-18,3.0.0,4.2 and up
Dude Perfect 2,GAME,4.5,401425,70M,"10,000,000+",Free,0,Everyone,Action,12-Apr-17,1.6.1,4.0.3 and up
Shadow Fight 2,GAME,4.6,10979062,88M,"100,000,000+",Free,0,Everyone 10+,Action,2-Jul-18,1.9.38,3.0 and up
Alto's Adventure,GAME,4.6,515657,63M,"10,000,000+",Free,0,Everyone,Action,5-Jun-18,1.7.1,4.0 and up
DEER HUNTER 2018,GAME,4.3,955656,82M,"10,000,000+",Free,0,Teen,Action,26-Jun-18,5.1.2,3.0 and up
DRAGON BALL LEGENDS,GAME,4.6,337913,48M,"5,000,000+",Free,0,Teen,Action,3-Aug-18,1.11.0,6.0 and up
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.5,1468591,Varies with device,"50,000,000+",Free,0,Mature 17+,Action,23-Jul-18,Varies with device,Varies with device
Cover Fire: offline shooting games for free,GAME,4.7,725897,31M,"10,000,000+",Free,0,Teen,Action,3-Aug-18,1.8.20,4.1 and up
Anger of stick 5 : zombie,GAME,4.5,549039,23M,"50,000,000+",Free,0,Teen,Action,3-Aug-18,1.1.5,2.3 and up
CATS: Crash Arena Turbo Stars,GAME,4.7,1559650,Varies with device,"50,000,000+",Free,0,Everyone,Action,9-Jul-18,2.11.1,4.1 and up
